"amount","customerId","paymentDate","paymentId","rentalId","staffId"
"2","78","2007-03-21","23437","14620","2"
"0","78","2007-03-21","23438","14716","1"
"2","78","2007-03-21","23439","14810","1"
"7","78","2007-03-22","23440","14862","2"
"2","78","2007-03-23","23441","16039","2"
"2","79","2007-03-01","23442","10676","1"
"4","79","2007-03-17","23443","11641","2"
"2","79","2007-03-19","23444","13026","2"
"0","79","2007-03-21","23445","14179","1"
"0","80","2007-03-01","23446","10313","1"
"6","80","2007-03-01","23447","10656","1"
"8","80","2007-03-01","23448","10690","1"
"5","80","2007-03-02","23449","11101","2"
"0","80","2007-03-17","23450","11839","2"
"1","80","2007-03-17","23451","11850","1"
"2","80","2007-03-18","23452","12468","2"
"4","80","2007-03-19","23453","13352","1"
"0","80","2007-03-19","23454","13395","2"
"4","80","2007-03-20","23455","13724","1"
"0","80","2007-03-20","23456","13851","2"
"0","80","2007-03-22","23457","14916","1"
"8","80","2007-03-23","23458","15648","1"
"5","80","2007-03-23","23459","16012","1"
"0","81","2007-03-01","23460","10456","2"
"5","81","2007-03-17","23461","11837","1"
"4","81","2007-03-17","23462","12181","2"
"5","81","2007-03-20","23463","13820","2"
"4","81","2007-03-21","23464","14128","1"
"3","81","2007-03-21","23465","14642","1"
"7","81","2007-03-21","23466","14748","2"
"5","81","2007-03-22","23467","15224","1"
"4","81","2007-03-23","23468","15602","1"
"4","81","2007-03-23","23469","15823","1"
"2","81","2007-03-23","23470","15858","1"
"1","81","2007-03-23","23471","15884","2"
"4","82","2007-03-02","23472","11093","1"
"5","82","2007-03-17","23473","11688","2"
"3","82","2007-03-18","23474","12470","1"
"0","82","2007-03-19","23475","13032","1"
"6","82","2007-03-20","23476","13847","2"
"0","82","2007-03-21","23477","14518","2"
"4","82","2007-03-22","23478","14892","2"
"3","82","2007-03-23","23479","15516","2"
"0","83","2007-03-02","23480","11408","1"
"5","83","2007-03-16","23481","11565","1"
"4","83","2007-03-17","23482","11777","2"
"4","83","2007-03-18","23483","12258","1"
"5","83","2007-03-19","23484","12985","2"
"4","83","2007-03-20","23485","13875","1"
"4","83","2007-03-23","23486","15498","2"
"5","83","2007-03-23","23487","15737","2"
"0","84","2007-03-01","23488","10540","2"
"2","84","2007-03-01","23489","10872","1"
"4","84","2007-03-02","23490","11220","2"
"3","84","2007-03-02","23491","11424","2"
"7","84","2007-03-02","23492","11453","2"
"0","84","2007-03-17","23493","11899","2"
"4","84","2007-03-17","23494","11960","2"
"4","84","2007-03-18","23495","12364","2"
"2","84","2007-03-19","23496","13115","2"
"5","84","2007-03-21","23497","14330","1"
"4","84","2007-03-22","23498","15190","1"
"2","84","2007-03-22","23499","15255","1"
"4","85","2007-03-01","23500","10328","1"
"0","85","2007-03-01","23501","10548","1"
"8","85","2007-03-02","23502","11067","2"
"0","85","2007-03-17","23503","12036","2"
"4","85","2007-03-18","23504","12456","1"
"3","85","2007-03-20","23505","13727","1"
"0","85","2007-03-20","23506","13733","2"
"8","86","2007-03-01","23507","10252","2"
"4","86","2007-03-01","23508","10536","2"
"6","86","2007-03-01","23509","10584","2"
"0","86","2007-03-17","23510","11916","2"
"2","86","2007-03-18","23511","12198","1"
"3","86","2007-03-19","23512","12870","2"
"4","86","2007-03-19","23513","13338","2"
"4","86","2007-03-20","23514","13535","1"
"2","86","2007-03-20","23515","13874","1"
"1","86","2007-03-20","23516","14122","2"
"4","86","2007-03-22","23517","15099","2"
"1","86","2007-03-23","23518","15715","1"
"5","86","2007-03-23","23519","15940","2"
"4","87","2007-03-01","23520","10387","1"
"0","87","2007-03-18","23521","12232","1"
"8","87","2007-03-18","23522","12257","1"
"5","87","2007-03-18","23523","12264","1"
"0","87","2007-03-19","23524","13479","1"
"0","87","2007-03-20","23525","13906","1"
"10","87","2007-03-20","23526","14024","2"
"2","87","2007-03-21","23527","14566","1"
"2","87","2007-03-23","23528","15876","1"
"4","87","2007-03-23","23529","15890","2"
"0","88","2007-03-01","23530","10424","1"
"6","88","2007-03-02","23531","11056","1"
"2","88","2007-03-20","23532","14097","2"
"5","88","2007-03-22","23533","14827","2"
"3","88","2007-03-22","23534","15098","2"
"4","88","2007-03-23","23535","15898","1"
"4","89","2007-03-01","23536","10806","2"
"3","89","2007-03-02","23537","11090","1"
"3","89","2007-03-17","23538","12118","1"
"2","89","2007-03-18","23539","12431","2"
"2","89","2007-03-18","23540","12756","1"
"2","89","2007-03-20","23541","13823","1"
"2","89","2007-03-23","23542","15845","1"
"4","90","2007-03-01","23543","10722","1"
"4","90","2007-03-01","23544","10835","1"
"4","90","2007-03-02","23545","11231","2"
"0","90","2007-03-16","23546","11516","1"
"0","90","2007-03-17","23547","12019","2"
"2","90","2007-03-18","23548","12788","1"
"4","90","2007-03-19","23549","13051","1"
"1","90","2007-03-21","23550","14608","1"
"4","90","2007-03-21","23551","14807","1"
"0","90","2007-03-22","23552","15061","2"
"0","90","2007-03-22","23553","15217","2"
"7","90","2007-03-23","23554","15674","1"
"0","91","2007-03-02","23555","11418","2"
"0","91","2007-03-19","23556","12847","1"
"4","91","2007-03-19","23557","13222","2"
"4","91","2007-03-19","23558","13309","2"
"0","91","2007-03-21","23559","14132","1"
"2","91","2007-03-22","23560","14888","2"
"1","91","2007-03-22","23561","15122","1"
"4","91","2007-03-22","23562","15341","1"
"1","91","2007-03-23","23563","15707","1"
"4","91","2007-03-23","23564","15886","2"
"4","92","2007-03-02","23565","11203","2"
"2","92","2007-03-02","23566","11245","2"
"4","92","2007-03-17","23567","11849","1"
"5","92","2007-03-19","23568","13020","2"
"0","92","2007-03-20","23569","13495","1"
"2","92","2007-03-20","23570","13620","1"
"0","92","2007-03-21","23571","14798","1"
"4","92","2007-03-22","23572","14998","2"
"5","93","2007-03-02","23573","11271","2"
"4","93","2007-03-18","23574","12704","1"
"2","93","2007-03-20","23575","13555","1"
"2","93","2007-03-20","23576","13904","2"
"8","93","2007-03-20","23577","13950","1"
"4","93","2007-03-20","23578","13993","1"
"0","93","2007-03-21","23579","14195","1"
"4","93","2007-03-21","23580","14333","2"
"5","93","2007-03-22","23581","15324","2"
"2","93","2007-03-23","23582","15631","2"
"0","93","2007-03-23","23583","15696","1"
"1","93","2007-03-23","23584","15913","2"
"2","94","2007-03-18","23585","12316","1"
"5","94","2007-03-20","23586","13786","1"
"1","94","2007-03-21","23587","14804","2"
"4","94","2007-03-22","23588","14865","1"
"0","94","2007-03-22","23589","14978","1"
"0","94","2007-03-23","23590","15693","1"
"0","95","2007-03-01","23591","10446","2"
"5","95","2007-03-18","23592","12351","2"
"7","95","2007-03-20","23593","13516","2"
"4","95","2007-03-21","23594","14203","2"
"4","96","2007-03-17","23595","11864","2"
"3","96","2007-03-17","23596","11984","1"
"4","96","2007-03-18","23597","12199","1"
"4","96","2007-03-18","23598","12525","2"
"0","96","2007-03-20","23599","13514","1"
"4","96","2007-03-20","23600","13855","1"
"3","96","2007-03-21","23601","14462","1"
"4","96","2007-03-23","23602","15989","2"
"2","97","2007-03-01","23603","10820","1"
"4","97","2007-03-21","23604","14323","2"
"0","97","2007-03-22","23605","15006","1"
"3","98","2007-03-01","23606","10694","2"
"2","98","2007-03-02","23607","10925","1"
"0","98","2007-03-02","23608","11007","2"
"2","98","2007-03-02","23609","11200","2"
"5","98","2007-03-17","23610","11635","1"
"2","98","2007-03-17","23611","11730","1"
"5","98","2007-03-18","23612","12221","2"
"1","98","2007-03-21","23613","14459","2"
"7","98","2007-03-23","23614","15536","1"
"7","99","2007-03-01","23615","10388","2"
"1","99","2007-03-01","23616","10455","1"
"4","99","2007-03-02","23617","11266","2"
"0","99","2007-03-18","23618","12379","2"
"8","99","2007-03-19","23619","12869","2"
"0","100","2007-03-02","23620","11143","1"
"4","100","2007-03-02","23621","11346","2"
"0","100","2007-03-18","23622","12657","1"
"0","100","2007-03-22","23623","15163","1"
"3","100","2007-03-22","23624","15246","2"
"6","101","2007-03-01","23625","10253","1"
"0","101","2007-03-01","23626","10407","1"
"4","101","2007-03-17","23627","11959","2"
"2","101","2007-03-17","23628","12174","2"
"4","101","2007-03-18","23629","12471","1"
"1","101","2007-03-19","23630","13370","2"
"0","101","2007-03-21","23631","14476","1"
"3","101","2007-03-21","23632","14542","2"
"2","101","2007-03-22","23633","15103","2"
"1","102","2007-03-01","23634","10841","2"
"4","102","2007-03-02","23635","11099","2"
"4","102","2007-03-02","23636","11183","1"
"4","102","2007-03-18","23637","12495","2"
"9","102","2007-03-19","23638","13420","1"
"1","102","2007-03-22","23639","15049","1"
"3","102","2007-03-23","23640","16031","2"
"7","103","2007-03-19","23641","12942","2"
"0","103","2007-03-20","23642","13676","1"
"2","103","2007-03-20","23643","14064","2"
"4","103","2007-03-21","23644","14289","2"
"8","103","2007-03-22","23645","15401","2"
"5","103","2007-03-22","23646","15461","1"
"3","103","2007-03-22","23647","15467","1"
"5","103","2007-03-23","23648","15599","1"
"0","103","2007-03-23","23649","15679","2"
"8","103","2007-03-23","23650","16048","2"
"2","104","2007-03-17","23651","11700","1"
"3","104","2007-03-18","23652","12453","1"
"0","104","2007-03-19","23653","13005","1"
"1","104","2007-03-19","23654","13017","1"
"4","104","2007-03-19","23655","13179","1"
"3","104","2007-03-19","23656","13410","1"
"3","104","2007-03-21","23657","14218","1"
"0","104","2007-03-22","23658","15186","2"
"4","105","2007-03-01","23659","10513","1"
"0","105","2007-03-18","23660","12217","1"
"2","105","2007-03-19","23661","12899","2"
"6","105","2007-03-19","23662","13057","1"
"2","105","2007-03-20","23663","13751","1"
"0","105","2007-03-20","23664","14048","2"
"4","105","2007-03-23","23665","15624","2"
"4","105","2007-03-23","23666","15688","2"
"2","105","2007-03-23","23667","15803","2"
"2","106","2007-03-01","23668","10228","1"
"8","106","2007-03-01","23669","10444","1"
"0","106","2007-03-02","23670","11436","2"
"7","106","2007-03-17","23671","12159","1"
"2","106","2007-03-19","23672","12845","1"
"2","106","2007-03-21","23673","14431","2"
"0","106","2007-03-22","23674","14920","1"
"6","106","2007-03-22","23675","15154","1"
"4","107","2007-03-01","23676","10226","1"
"4","107","2007-03-19","23677","13361","2"
"6","107","2007-03-20","23678","13510","1"
"4","107","2007-03-21","23679","14562","1"
"3","107","2007-03-23","23680","15560","1"
"5","108","2007-03-02","23681","11316","1"
"6","108","2007-03-02","23682","11445","2"
"2","108","2007-03-17","23683","11759","2"
"2","108","2007-03-18","23684","12583","1"
"6","108","2007-03-18","23685","12625","2"
"2","108","2007-03-20","23686","13754","2"
"3","108","2007-03-21","23687","14635","2"
"8","108","2007-03-23","23688","15556","2"
"2","108","2007-03-23","23689","16001","1"
"0","109","2007-03-01","23690","10240","2"
"3","109","2007-03-01","23691","10892","2"
"6","109","2007-03-17","23692","12137","2"
"3","109","2007-03-19","23693","13264","1"
"7","109","2007-03-22","23694","15398","2"
"2","109","2007-03-23","23695","15677","2"
"7","110","2007-03-17","23696","11647","1"
"3","110","2007-03-18","23697","12585","2"
"2","110","2007-03-20","23698","13723","1"
"2","110","2007-03-22","23699","15381","2"
"4","111","2007-03-01","23700","10602","2"
"4","111","2007-03-02","23701","10952","1"
"4","111","2007-03-02","23702","10990","2"
"2","111","2007-03-02","23703","11239","2"
"3","111","2007-03-18","23704","12196","2"
"2","111","2007-03-19","23705","13251","2"
"5","111","2007-03-20","23706","13525","2"
"0","111","2007-03-22","23707","14949","1"
"6","111","2007-03-22","23708","15174","2"
"5","112","2007-03-01","23709","10596","2"
"2","112","2007-03-02","23710","11019","1"
"7","112","2007-03-17","23711","11599","1"
"4","112","2007-03-17","23712","11659","2"
"3","112","2007-03-17","23713","11863","2"
"8","112","2007-03-20","23714","13611","2"
"2","112","2007-03-20","23715","13879","2"
"5","112","2007-03-20","23716","14049","2"
"0","112","2007-03-21","23717","14358","1"
"4","112","2007-03-22","23718","15304","2"
"0","112","2007-03-23","23719","15671","1"
"8","112","2007-03-23","23720","15687","1"
"2","112","2007-03-23","23721","15756","1"
"0","113","2007-03-01","23722","10378","1"
"1","113","2007-03-01","23723","10578","2"
"7","113","2007-03-17","23724","11655","2"
"5","113","2007-03-17","23725","11872","1"
"5","113","2007-03-18","23726","12392","1"
"3","113","2007-03-18","23727","12817","2"
"2","113","2007-03-19","23728","13406","2"
"1","113","2007-03-23","23729","15600","1"
"2","113","2007-03-23","23730","15770","1"
"4","114","2007-03-16","23731","11547","1"
"0","114","2007-03-18","23732","12326","2"
"6","114","2007-03-18","23733","12685","1"
"6","114","2007-03-19","23734","13459","2"
"5","114","2007-03-21","23735","14158","2"
"4","114","2007-03-22","23736","14867","1"
"0","114","2007-03-23","23737","15485","1"
"2","114","2007-03-23","23738","15528","1"
"3","114","2007-03-23","23739","15646","2"
"0","114","2007-03-23","23740","16047","1"
"4","115","2007-03-01","23741","10475","2"
"2","115","2007-03-01","23742","10647","2"
"0","115","2007-03-02","23743","10919","2"
"2","115","2007-03-17","23744","11891","1"
"0","115","2007-03-18","23745","12366","2"
"0","115","2007-03-20","23746","13977","2"
"6","115","2007-03-22","23747","15176","1"
"0","115","2007-03-22","23748","15452","2"
"1","116","2007-03-01","23749","10250","2"
"1","116","2007-03-01","23750","10801","1"
"4","116","2007-03-02","23751","11016","2"
"2","116","2007-03-18","23752","12376","2"
"7","116","2007-03-19","23753","13146","2"
"0","116","2007-03-19","23754","13369","1"
"0","116","2007-03-19","23755","13474","1"
"6","116","2007-03-20","23756","13775","1"
"11","116","2007-03-21","23757","14763","2"
"2","116","2007-03-22","23758","14907","1"
"2","117","2007-03-01","23759","10556","2"
"4","117","2007-03-01","23760","10558","1"
"3","117","2007-03-02","23761","11467","2"
"2","117","2007-03-17","23762","12143","1"
"2","117","2007-03-18","23763","12337","1"
"6","117","2007-03-18","23764","12575","1"
"4","117","2007-03-18","23765","12618","1"
"0","117","2007-03-21","23766","14784","1"
"2","117","2007-03-22","23767","14854","2"
"2","117","2007-03-22","23768","15432","1"
"2","118","2007-03-18","23769","12538","2"
"6","118","2007-03-19","23770","13193","2"
"5","118","2007-03-21","23771","14394","2"
"7","118","2007-03-21","23772","14595","2"
"2","118","2007-03-22","23773","14924","1"
"0","118","2007-03-23","23774","15731","1"
"3","119","2007-03-01","23775","10366","1"
"2","119","2007-03-01","23776","10552","2"
"4","119","2007-03-01","23777","10681","1"
"2","119","2007-03-02","23778","11377","2"
"5","119","2007-03-16","23779","11520","1"
"2","119","2007-03-18","23780","12576","2"
"3","119","2007-03-18","23781","12603","2"
"6","119","2007-03-19","23782","12842","2"
"4","119","2007-03-20","23783","13581","1"
"3","119","2007-03-21","23784","14349","2"
"2","119","2007-03-21","23785","14382","2"
"6","119","2007-03-21","23786","14643","2"
"0","119","2007-03-21","23787","14659","2"
"4","119","2007-03-22","23788","15111","1"
"3","119","2007-03-22","23789","15131","2"
"6","119","2007-03-22","23790","15171","2"
"2","119","2007-03-23","23791","15844","1"
"3","119","2007-03-23","23792","16028","2"
"4","120","2007-03-01","23793","10696","2"
"3","120","2007-03-02","23794","10940","1"
"0","120","2007-03-02","23795","11133","2"
"2","120","2007-03-19","23796","13167","2"
"7","120","2007-03-19","23797","13375","2"
"2","120","2007-03-20","23798","14001","1"
"4","120","2007-03-21","23799","14153","1"
"4","120","2007-03-21","23800","14246","1"
"9","120","2007-03-21","23801","14460","2"
"6","120","2007-03-22","23802","14969","2"
"5","121","2007-03-01","23803","10457","2"
"8","121","2007-03-17","23804","11720","2"
"1","121","2007-03-18","23805","12242","2"
"3","121","2007-03-18","23806","12428","2"
"1","121","2007-03-18","23807","12734","2"
"5","121","2007-03-19","23808","12881","1"
"0","121","2007-03-19","23809","12892","2"
"7","121","2007-03-21","23810","14138","1"
"4","121","2007-03-21","23811","14177","1"
"9","121","2007-03-21","23812","14412","2"
"2","121","2007-03-21","23813","14464","1"
"7","121","2007-03-22","23814","15114","2"
"0","121","2007-03-22","23815","15369","1"
"2","121","2007-03-23","23816","16041","1"
"1","122","2007-03-01","23817","10626","1"
"3","122","2007-03-02","23818","11044","2"
"2","122","2007-03-02","23819","11197","2"
"4","122","2007-03-18","23820","12476","2"
"4","122","2007-03-18","23821","12711","2"
"2","122","2007-03-19","23822","13171","1"
"4","122","2007-03-20","23823","13812","1"
"5","122","2007-03-21","23824","14666","2"
"8","123","2007-03-01","23825","10295","2"
"2","123","2007-03-18","23826","12360","1"
"3","123","2007-03-18","23827","12402","1"
"2","123","2007-03-20","23828","13668","1"
"7","123","2007-03-22","23829","15152","2"
"4","123","2007-03-23","23830","15525","2"
"1","123","2007-03-23","23831","15621","1"
"2","123","2007-03-23","23832","15787","2"
"5","124","2007-03-02","23833","11493","2"
"4","124","2007-03-19","23834","12835","1"
"0","124","2007-03-21","23835","14737","2"
"4","124","2007-03-22","23836","15266","2"
"0","124","2007-03-23","23837","16023","2"
"2","125","2007-03-01","23838","10583","1"
"2","125","2007-03-01","23839","10699","1"
"7","125","2007-03-02","23840","11279","2"
"4","125","2007-03-17","23841","11806","1"
"4","125","2007-03-17","23842","11832","1"
"0","125","2007-03-17","23843","11999","1"
"4","125","2007-03-17","23844","12075","1"
"2","125","2007-03-18","23845","12262","2"
"6","125","2007-03-19","23846","13441","2"
"2","125","2007-03-21","23847","14456","2"
"2","125","2007-03-22","23848","15055","1"
"9","126","2007-03-02","23849","11196","1"
"4","126","2007-03-17","23850","11613","2"
"3","126","2007-03-17","23851","11779","1"
"0","126","2007-03-17","23852","11801","1"
"2","126","2007-03-19","23853","12991","2"
"7","126","2007-03-19","23854","13015","2"
"0","126","2007-03-19","23855","13177","2"
"2","126","2007-03-21","23856","14477","2"
"2","126","2007-03-21","23857","14577","2"
"4","126","2007-03-23","23858","15741","2"
"7","126","2007-03-23","23859","16007","1"
"10","127","2007-03-01","23860","10787","1"
"7","127","2007-03-02","23861","10973","1"
"0","127","2007-03-02","23862","11235","1"
"4","127","2007-03-17","23863","12060","2"
"2","127","2007-03-18","23864","12820","2"
"4","127","2007-03-19","23865","13043","2"
"2","127","2007-03-19","23866","13091","1"
"2","127","2007-03-20","23867","14030","2"
"2","127","2007-03-21","23868","14189","1"
"5","127","2007-03-22","23869","15463","1"
"5","127","2007-03-23","23870","15736","2"
"2","128","2007-03-01","23871","10394","1"
"2","128","2007-03-18","23872","12731","2"
"2","128","2007-03-19","23873","12843","2"
"0","128","2007-03-19","23874","12910","2"
"0","128","2007-03-19","23875","13027","2"
"5","128","2007-03-19","23876","13181","2"
"0","128","2007-03-20","23877","13509","1"
"2","128","2007-03-20","23878","13964","2"
"0","128","2007-03-21","23879","14157","2"
"8","128","2007-03-22","23880","14925","1"
"3","128","2007-03-22","23881","15220","1"
"8","128","2007-03-23","23882","15835","1"
"2","129","2007-03-01","23883","10395","2"
"0","129","2007-03-01","23884","10468","1"
"2","129","2007-03-01","23885","10483","1"
"2","129","2007-03-01","23886","10550","2"
"4","129","2007-03-01","23887","10816","2"
"3","129","2007-03-18","23888","12612","2"
"4","129","2007-03-18","23889","12728","2"
"10","129","2007-03-20","23890","13653","2"
"4","129","2007-03-20","23891","13915","1"
"4","129","2007-03-20","23892","13919","1"
"0","129","2007-03-20","23893","13961","1"
"0","129","2007-03-21","23894","14353","1"
"1","129","2007-03-22","23895","14968","2"
"2","130","2007-03-01","23896","10568","2"
"5","130","2007-03-01","23897","10645","2"
"2","130","2007-03-17","23898","11811","1"
"2","130","2007-03-17","23899","12094","1"
"6","130","2007-03-18","23900","12777","1"
"0","130","2007-03-20","23901","14111","2"
"5","130","2007-03-23","23902","15574","2"
"4","130","2007-03-23","23903","15777","1"
"4","131","2007-03-01","23904","10459","1"
"1","131","2007-03-01","23905","10861","1"
"0","131","2007-03-17","23906","11971","2"
"2","131","2007-03-17","23907","11973","1"
"0","131","2007-03-18","23908","12216","1"
"0","131","2007-03-18","23909","12263","2"
"9","131","2007-03-18","23910","12372","1"
"6","131","2007-03-19","23911","13050","2"
"7","131","2007-03-19","23912","13346","2"
"2","131","2007-03-19","23913","13353","2"
"0","131","2007-03-19","23914","13407","1"
"2","131","2007-03-23","23915","15659","2"
"2","131","2007-03-23","23916","16042","1"
"4","132","2007-03-01","23917","10243","2"
"6","132","2007-03-01","23918","10400","1"
"3","132","2007-03-01","23919","10619","2"
"6","132","2007-03-01","23920","10638","1"
"0","132","2007-03-02","23921","11140","2"
"0","132","2007-03-17","23922","11812","2"
"0","132","2007-03-17","23923","12133","2"
"4","132","2007-03-23","23924","15874","1"
"0","133","2007-03-01","23925","10665","1"
"4","133","2007-03-18","23926","12419","1"
"4","133","2007-03-19","23927","12834","1"
"2","133","2007-03-19","23928","13323","2"
"1","133","2007-03-19","23929","13455","1"
"2","133","2007-03-20","23930","13910","2"
"0","133","2007-03-22","23931","15080","2"
"6","133","2007-03-23","23932","16009","1"
"6","134","2007-03-01","23933","10864","1"
"3","134","2007-03-02","23934","11280","1"
"4","134","2007-03-02","23935","11283","1"
"4","134","2007-03-02","23936","11482","2"
"7","134","2007-03-18","23937","12754","1"
"2","134","2007-03-19","23938","12987","2"
"2","134","2007-03-19","23939","13006","2"
"2","134","2007-03-21","23940","14265","2"
"2","134","2007-03-23","23941","15963","2"
"0","135","2007-03-01","23942","10471","2"
"2","135","2007-03-01","23943","10611","1"
"3","135","2007-03-01","23944","10698","1"
"5","135","2007-03-02","23945","11194","2"
"7","135","2007-03-17","23946","11704","1"
"2","135","2007-03-18","23947","12249","1"
"0","135","2007-03-19","23948","13035","1"
"0","135","2007-03-20","23949","14005","1"
"5","135","2007-03-21","23950","14136","2"
"2","135","2007-03-23","23951","15908","2"
"10","136","2007-03-17","23952","11992","2"
"5","136","2007-03-18","23953","12287","1"
"0","136","2007-03-18","23954","12539","2"
"4","136","2007-03-20","23955","13992","2"
"0","136","2007-03-21","23956","14379","2"
"2","136","2007-03-21","23957","14437","1"
"4","136","2007-03-22","23958","15439","1"
"4","137","2007-03-01","23959","10595","2"
"5","137","2007-03-01","23960","10842","2"
"4","137","2007-03-02","23961","11057","2"
"3","137","2007-03-02","23962","11281","1"
"3","137","2007-03-17","23963","11732","2"
"2","137","2007-03-17","23964","12078","1"
"0","137","2007-03-19","23965","13148","1"
"5","137","2007-03-19","23966","13472","1"
"5","137","2007-03-20","23967","13776","1"
"7","137","2007-03-21","23968","14754","1"
"7","137","2007-03-22","23969","15082","2"
"0","137","2007-03-22","23970","15133","1"
"2","137","2007-03-23","23971","15537","2"
"4","137","2007-03-23","23972","15889","2"
"9","137","2007-03-23","23973","16030","1"
"3","138","2007-03-01","23974","10268","1"
"5","138","2007-03-01","23975","10431","1"
"4","138","2007-03-02","23976","11015","1"
"0","138","2007-03-02","23977","11088","1"
"0","138","2007-03-02","23978","11463","1"
"2","138","2007-03-18","23979","12550","2"
"2","138","2007-03-19","23980","12873","2"
"1","138","2007-03-21","23981","14194","1"
"4","138","2007-03-21","23982","14432","2"
"4","138","2007-03-21","23983","14486","2"
"4","138","2007-03-22","23984","14987","1"
"2","138","2007-03-22","23985","15424","1"
"0","138","2007-03-23","23986","15501","1"
"2","139","2007-03-02","23987","10900","1"
"6","139","2007-03-19","23988","12859","1"
"3","139","2007-03-19","23989","13401","2"
"5","139","2007-03-21","23990","14736","2"
"2","139","2007-03-21","23991","14788","1"
"2","139","2007-03-22","23992","15024","1"
"2","139","2007-03-22","23993","15029","2"
"2","139","2007-03-22","23994","15062","1"
"9","139","2007-03-22","23995","15218","1"
"3","139","2007-03-23","23996","15471","1"
"0","139","2007-03-23","23997","15743","1"
"6","140","2007-03-01","23998","10342","1"
"3","140","2007-03-02","23999","11430","2"
"4","140","2007-03-17","24000","12086","1"
"4","140","2007-03-18","24001","12675","1"
"10","140","2007-03-19","24002","13053","2"
"2","140","2007-03-22","24003","15261","1"
"2","140","2007-03-23","24004","15852","1"
"3","141","2007-03-01","24005","10287","1"
"1","141","2007-03-01","24006","10379","1"
"4","141","2007-03-01","24007","10798","1"
"2","141","2007-03-02","24008","11411","1"
"5","141","2007-03-02","24009","11412","1"
"5","141","2007-03-17","24010","12032","1"
"2","141","2007-03-17","24011","12093","1"
"3","141","2007-03-17","24012","12107","2"
"2","141","2007-03-18","24013","12353","2"
"0","141","2007-03-19","24014","13000","1"
"2","141","2007-03-19","24015","13169","2"
"4","141","2007-03-19","24016","13470","2"
"7","141","2007-03-20","24017","14059","2"
"2","141","2007-03-20","24018","14112","1"
"4","141","2007-03-22","24019","15013","1"
"0","141","2007-03-22","24020","15309","1"
"2","141","2007-03-23","24021","15964","1"
"5","142","2007-03-02","24022","10934","2"
"5","142","2007-03-02","24023","11244","2"
"0","142","2007-03-19","24024","12964","1"
"0","142","2007-03-19","24025","13044","1"
"0","142","2007-03-20","24026","13745","2"
"0","142","2007-03-20","24027","13959","1"
"4","142","2007-03-20","24028","14116","2"
"0","142","2007-03-21","24029","14813","2"
"2","142","2007-03-22","24030","15333","2"
"1","142","2007-03-23","24031","15477","1"
"6","143","2007-03-02","24032","11278","1"
"6","143","2007-03-17","24033","11651","2"
"2","143","2007-03-18","24034","12408","1"
"4","143","2007-03-20","24035","13835","2"
"5","143","2007-03-22","24036","15250","1"
"4","143","2007-03-23","24037","16029","1"
"0","144","2007-03-01","24038","10302","1"
"4","144","2007-03-01","24039","10593","1"
"5","144","2007-03-01","24040","10740","1"
"4","144","2007-03-02","24041","10951","1"
"2","144","2007-03-02","24042","11228","1"
"6","144","2007-03-02","24043","11476","2"
"7","144","2007-03-16","24044","11534","1"
"4","144","2007-03-17","24045","11859","1"
"2","144","2007-03-17","24046","12087","2"
"2","144","2007-03-18","24047","12733","2"
"3","144","2007-03-19","24048","12858","1"
"6","144","2007-03-19","24049","12980","2"
"2","144","2007-03-20","24050","13881","2"
"2","144","2007-03-21","24051","14159","2"
"1","144","2007-03-22","24052","15017","1"
"7","144","2007-03-23","24053","15753","1"
"4","145","2007-03-01","24054","10799","2"
"5","145","2007-03-17","24055","11904","2"
"2","145","2007-03-17","24056","11954","2"
"2","145","2007-03-18","24057","12637","1"
"2","145","2007-03-18","24058","12785","2"
"7","145","2007-03-19","24059","13012","2"
"3","145","2007-03-19","24060","13164","1"
"0","145","2007-03-19","24061","13272","2"
"5","145","2007-03-20","24062","14044","2"
"6","145","2007-03-21","24063","14389","2"
"7","146","2007-03-02","24064","11173","2"
"2","146","2007-03-02","24065","11221","1"
"0","146","2007-03-02","24066","11370","2"
"5","146","2007-03-02","24067","11392","2"
"4","146","2007-03-17","24068","11573","1"
"4","146","2007-03-17","24069","11857","1"
"7","146","2007-03-17","24070","12129","1"
"2","146","2007-03-18","24071","12385","1"
"4","146","2007-03-19","24072","12888","1"
"4","146","2007-03-20","24073","13606","1"
"4","146","2007-03-20","24074","13829","2"
"2","146","2007-03-21","24075","14143","2"
"6","146","2007-03-23","24076","15842","1"
"7","147","2007-03-01","24077","10706","1"
"8","147","2007-03-01","24078","10752","2"
"4","147","2007-03-18","24079","12284","1"
"4","147","2007-03-18","24080","12757","1"
"4","147","2007-03-20","24081","13542","2"
"3","147","2007-03-20","24082","13670","2"
"4","147","2007-03-20","24083","14021","2"
"0","147","2007-03-21","24084","14156","1"
"0","147","2007-03-21","24085","14641","2"
"4","147","2007-03-22","24086","14960","2"
"2","147","2007-03-22","24087","15052","1"
"4","147","2007-03-22","24088","15331","2"
"4","147","2007-03-23","24089","15513","2"
"8","147","2007-03-23","24090","15730","1"
"6","147","2007-03-23","24091","16004","2"
"6","148","2007-03-01","24092","10830","2"
"10","148","2007-03-02","24093","11357","1"
"2","148","2007-03-17","24094","12029","1"
"0","148","2007-03-17","24095","12038","2"
"3","148","2007-03-18","24096","12512","2"
"6","148","2007-03-19","24097","12944","1"
"6","148","2007-03-19","24098","12983","1"
"0","148","2007-03-20","24099","14055","1"
"4","148","2007-03-21","24100","14155","1"
"6","148","2007-03-21","24101","14184","2"
